,id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2297,2652155611,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-64m2-venda-RS573000-id-2652155611/,"Apartamento com 2 Quartos à Venda, 64m²","Rua Visconde de Inhaúma - Saúde, São Paulo - SP",64,2 Quartos,2 Banheiros,1 Vaga,"Churrasqueira
Elevador
Varanda
Aceita animais
Área de serviço
...",R$ 573.000,R$ 952,Saúde,2023-09-17 17:14
2298,2645024575,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-69m2-venda-RS693307-id-2645024575/,"Apartamento com 2 Quartos à Venda, 69m²","Avenida Afonso Mariano Fagundes, 417 - Saúde, São Paulo - SP",69,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 693.307,R$ 650,Saúde,2023-09-17 17:14
2299,2644972286,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-96m2-venda-RS580000-id-2644972286/,"Apartamento com 2 Quartos à Venda, 96m²","Rua Bertioga, 127 - Saúde, São Paulo - SP",96,2 Quartos,2 Banheiros,2 Vagas,"Condomínio fechado
Aceita animais
Área de serviço
Perto de escolas
Perto de hospitais
...","R$ 580.000
Preço abaixo do mercado",R$ 760,Saúde,2023-09-17 17:14
2300,2655439261,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-46m2-venda-RS800000-id-2655439261/,"Apartamento com 2 Quartos à Venda, 46m²","Rua Visconde de Inhaúma, 523 - Saúde, São Paulo - SP",46,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Elevador
Academia
...",R$ 800.000,R$ 900,Saúde,2023-09-17 17:14
2301,2652938568,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-72m2-venda-RS689000-id-2652938568/,"Apartamento com 3 Quartos à Venda, 72m²","Rua General Chagas Santos - Saúde, São Paulo - SP",72,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...",R$ 689.000,R$ 815,Saúde,2023-09-17 17:14
2302,2567099692,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-108m2-venda-RS1380000-id-2567099692/,"Apartamento com 3 Quartos à Venda, 108m²","Rua Correia de Lemos, 756 - Saúde, São Paulo - SP",108,3 Quartos,4 Banheiros,2 Vagas,,R$ 1.380.000,R$ 800,Saúde,2023-09-17 17:14
2303,2636486470,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-76m2-venda-RS825000-id-2636486470/,"Apartamento com 3 Quartos à Venda, 76m²","Rua Artur Thiré, 773 - Saúde, São Paulo - SP",76,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...",R$ 825.000,R$ 820,Saúde,2023-09-17 17:14
2304,2636486470,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-76m2-venda-RS825000-id-2636486470/,"Apartamento com 3 Quartos à Venda, 76m²","Rua Artur Thiré, 773 - Saúde, São Paulo - SP",76,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...",R$ 825.000,R$ 820,Saúde,2023-09-17 17:15
2305,2648802310,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-78m2-venda-RS635160-id-2648802310/,"Apartamento com 3 Quartos à Venda, 78m²","Rua Vigário Albernaz, 122 - Saúde, São Paulo - SP",78,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Aceita animais
Playground
...",R$ 635.160,R$ 840,Saúde,2023-09-17 17:15
2306,2621888227,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-64m2-venda-RS530000-id-2621888227/,"Apartamento com 2 Quartos à Venda, 64m²","Rua Doutor Nogueira Martins, 400 - Saúde, São Paulo - SP",64,2 Quartos,2 Banheiros,1 Vaga,"Varanda
Garagem
Área de serviço
Playground
Salão de festas
...",R$ 530.000,R$ 930,Saúde,2023-09-17 17:15
2307,2645284390,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-85m2-venda-RS980000-id-2645284390/,"Apartamento com 2 Quartos à Venda, 85m²","Saúde, São Paulo - SP",85,2 Quartos,2 Banheiros,2 Vagas,"Academia
Espaço gourmet",R$ 980.000,R$ 1.200,Saúde,2023-09-17 17:15
2308,2633323545,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-84m2-venda-RS900000-id-2633323545/,"Apartamento com 2 Quartos à Venda, 84m²","Saúde, São Paulo - SP",84,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Academia
Jardim
Playground
Salão de festas
...",R$ 900.000,R$ 500,Saúde,2023-09-17 17:15
2309,2646327502,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-84m2-venda-RS580000-id-2646327502/,"Apartamento com 3 Quartos à Venda, 84m²","Rua General Chagas Santos, 001 - Saúde, São Paulo - SP",84,3 Quartos,2 Banheiros,2 Vagas,"Garagem
Playground
Salão de festas
Perto de hospitais
Cozinha
...","R$ 580.000
Preço abaixo do mercado",R$ 1.200,Saúde,2023-09-17 17:15
2310,2648635112,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-75m2-venda-RS550000-id-2648635112/,"Apartamento com 3 Quartos à Venda, 75m²","Rua Abagiba, 583 - Saúde, São Paulo - SP",75,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 550.000,R$ 875,Saúde,2023-09-17 17:15
2311,2648847514,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-82m2-venda-RS1175000-id-2648847514/,"Apartamento com 2 Quartos à Venda, 82m²","Rua Santo Irineu, 60 - Saúde, São Paulo - SP",82,2 Quartos,3 Banheiros,2 Vagas,"Mais de um andar
Varanda gourmet",R$ 1.175.000,R$ 1.100,Saúde,2023-09-17 17:15
2312,2655459659,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-65m2-venda-RS350000-id-2655459659/,"Apartamento com 2 Quartos à Venda, 65m²","Rua do Boqueirão, 185 - Saúde, São Paulo - SP",65,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Espaço gourmet
...",R$ 350.000,R$ 560,Saúde,2023-09-17 17:15
2313,2521451675,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-89m2-venda-RS680000-id-2521451675/,"Apartamento com 3 Quartos à Venda, 89m²","Rua Calógero Calia, 192 - Saúde, São Paulo - SP",89,3 Quartos,2 Banheiros,2 Vagas,"Churrasqueira
Elevador
Academia
Ar-condicionado
Jardim
...",R$ 680.000,R$ 980,Saúde,2023-09-17 17:15
2314,2648854810,https://www.vivareal.com.br/imovel/apartamento-1-quartos-saude-zona-sul-sao-paulo-com-garagem-50m2-venda-RS450000-id-2648854810/,"Apartamento com Quarto à Venda, 50m²","Avenida Miguel Estefno, 400 - Saúde, São Paulo - SP",50,1 Quarto,2 Banheiros,1 Vaga,"Varanda
Área de serviço
Playground
Espaço verde / Parque
Salão de festas
...",R$ 450.000,R$ 457,Saúde,2023-09-17 17:15
2315,2636144253,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-129m2-venda-RS890000-id-2636144253/,"Apartamento com 3 Quartos à Venda, 129m²","Rua Elisa Silveira - Saúde, São Paulo - SP",129,3 Quartos,3 Banheiros,3 Vagas,"Aceita animais
Jardim
Área de serviço
Playground
Salão de festas
...",R$ 890.000,R$ 1.260,Saúde,2023-09-17 17:15
2316,2537111826,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-65m2-venda-RS730000-id-2537111826/,"Apartamento com 2 Quartos à Venda, 65m²","Rua Dias de Toledo - Saúde, São Paulo - SP",65,2 Quartos,2 Banheiros,-- Vaga,"Piscina
Churrasqueira
Academia
Aceita animais
Espaço gourmet
...",R$ 730.000,R$ 750,Saúde,2023-09-17 17:15
2317,2588658322,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-76m2-venda-RS900000-id-2588658322/,"Apartamento com 3 Quartos à Venda, 76m²","Saúde, São Paulo - SP",76,3 Quartos,2 Banheiros,2 Vagas,Área de serviço,R$ 900.000,R$ 935,Saúde,2023-09-17 17:15
2318,2648449072,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-57m2-venda-RS457200-id-2648449072/,"Apartamento com 2 Quartos à Venda, 57m²","Avenida Itaboraí, 100 - Saúde, São Paulo - SP",57,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Aceita animais",R$ 457.200,R$ 558,Saúde,2023-09-17 17:15
2319,2546685418,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-55m2-venda-RS420000-id-2546685418/,"Apartamento com 2 Quartos à Venda, 55m²","Avenida Bosque da Saúde - Saúde, São Paulo - SP",55,2 Quartos,1 Banheiro,2 Vagas,"Playground
Salão de festas
Ar-condicionado",R$ 420.000,R$ 766,Saúde,2023-09-17 17:15
2320,2599717170,https://www.vivareal.com.br/imovel/apartamento-4-quartos-saude-zona-sul-sao-paulo-com-garagem-90m2-venda-RS790000-id-2599717170/,"Apartamento com 4 Quartos à Venda, 90m²","Rua Itapiru - Saúde, São Paulo - SP",90,4 Quartos,2 Banheiros,1 Vaga,Vista para o mar,R$ 790.000,R$ 890,Saúde,2023-09-17 17:15
2321,2637048771,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-61m2-venda-RS510000-id-2637048771/,"Apartamento com 2 Quartos à Venda, 61m²","Rua dos Caciques, 71 - Saúde, São Paulo - SP",61,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Playground
Piscina infantil
Salão de festas
...",R$ 510.000,R$ 999,Saúde,2023-09-17 17:15
2322,2603542310,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-61m2-venda-RS689000-id-2603542310/,"Apartamento com 2 Quartos à Venda, 61m²","Rua Catulo da Paixão Cearense - Saúde, São Paulo - SP",61,2 Quartos,2 Banheiros,1 Vaga,"Cozinha
Elevador
Interfone
Piscina
Área de serviço",R$ 689.000,R$ 765,Saúde,2023-09-17 17:15
2323,2494539604,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-63m2-venda-RS550000-id-2494539604/,"Apartamento com 2 Quartos à Venda, 63m²","Rua Lomas Valentinas, 301 - Saúde, São Paulo - SP",63,2 Quartos,1 Banheiro,2 Vagas,,R$ 550.000,R$ 988,Saúde,2023-09-17 17:15
2324,2606885192,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-54m2-venda-RS477000-id-2606885192/,"Apartamento com 2 Quartos à Venda, 54m²","Rua Doutor Nogueira Martins - Saúde, São Paulo - SP",54,2 Quartos,1 Banheiro,1 Vaga,"Churrasqueira
Elevador
Academia
Jardim
Playground
...",R$ 477.000,R$ 685,Saúde,2023-09-17 17:15
2325,2568507384,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-65m2-venda-RS780000-id-2568507384/,"Apartamento com 2 Quartos à Venda, 65m²","Avenida Bosque da Saúde, 970 - Saúde, São Paulo - SP",65,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 780.000,R$ 600,Saúde,2023-09-17 17:15
2326,2613038701,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-51m2-venda-RS450000-id-2613038701/,"Apartamento com 2 Quartos à Venda, 51m²","Avenida Bosque da Saúde - Saúde, São Paulo - SP",51,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Jardim
Salão de festas
Bicicletário
...",R$ 450.000,R$ 750,Saúde,2023-09-17 17:15
2327,2518093083,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-96m2-venda-RS980000-id-2518093083/,"Apartamento com 2 Quartos à Venda, 96m²","Avenida Leonardo da Vinci, 2566 - Saúde, São Paulo - SP",96,2 Quartos,1 Banheiro,2 Vagas,"Piscina
Jardim
Playground
Salão de festas
Quadra poliesportiva
...",R$ 980.000,R$ 890,Saúde,2023-09-17 17:15
2328,2555155525,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-76m2-venda-RS879500-id-2555155525/,"Apartamento com 3 Quartos à Venda, 76m²","Rua Artur Thiré - Saúde, São Paulo - SP",76,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Academia
Aceita animais
Espaço gourmet
...",R$ 879.500,R$ 778,Saúde,2023-09-17 17:15
2329,2648800915,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-78m2-venda-RS635150-id-2648800915/,"Apartamento com 3 Quartos à Venda, 78m²","Rua Vigário Albernaz, 122 - Saúde, São Paulo - SP",78,3 Quartos,2 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Aceita animais
Playground
...",R$ 635.150,R$ 840,Saúde,2023-09-17 17:15
2330,2579980593,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-94m2-venda-RS939900-id-2579980593/,"Apartamento com 3 Quartos à Venda, 94m²","Rua Carneiro da Cunha, 555 - Saúde, São Paulo - SP",94,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 939.900,R$ 940,Saúde,2023-09-17 17:15
2331,2647446968,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-56m2-venda-RS445000-id-2647446968/,"Apartamento com 2 Quartos à Venda, 56m²","Rua Itapiru - Saúde, São Paulo - SP",56,2 Quartos,2 Banheiros,1 Vaga,"Condomínio fechado
Varanda
Aceita animais
Ar-condicionado
Área de serviço
...",R$ 445.000,R$ 950,Saúde,2023-09-17 17:15
2332,2615835925,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-56m2-venda-RS509000-id-2615835925/,"Apartamento com 2 Quartos à Venda, 56m²","Rua Doutor Nogueira Martins, 724 - Saúde, São Paulo - SP",56,2 Quartos,2 Banheiros,2 Vagas,"Churrasqueira
Piscina
Piscina para adulto
Salão de festas",R$ 509.000,R$ 815,Saúde,2023-09-17 17:15
2333,2585480671,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-111m2-venda-RS849000-id-2585480671/,"Apartamento com 2 Quartos à Venda, 111m²","Rua do Boqueirão, 305 - Saúde, São Paulo - SP",111,2 Quartos,3 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 849.000,R$ 1.007,Saúde,2023-09-17 17:15
2334,2650485297,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-54m2-venda-RS510000-id-2650485297/,"Apartamento com 2 Quartos à Venda, 54m²","Rua das Uvaias, 130 - Saúde, São Paulo - SP",54,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Aceita animais
...",R$ 510.000,R$ 935,Saúde,2023-09-17 17:15
2335,2648791962,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-67m2-venda-RS655120-id-2648791962/,"Apartamento com 2 Quartos à Venda, 67m²","Avenida Afonso Mariano Fagundes, 417 - Saúde, São Paulo - SP",67,2 Quartos,2 Banheiros,1 Vaga,,R$ 655.120,R$ 180,Saúde,2023-09-17 17:15
2336,2592940593,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-86m2-venda-RS579999-id-2592940593/,"Apartamento com 3 Quartos à Venda, 86m²","Saúde, São Paulo - SP",86,3 Quartos,2 Banheiros,1 Vaga,,R$ 579.999,R$ 1.000,Saúde,2023-09-17 17:15
2337,2639588417,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-97m2-venda-RS750000-id-2639588417/,"Apartamento com 3 Quartos à Venda, 97m²","Avenida Afonso Mariano Fagundes, 425 - Saúde, São Paulo - SP",97,3 Quartos,1 Banheiro,3 Vagas,"Academia
Aceita animais
Área de serviço
Playground
Espaço verde / Parque
...",R$ 750.000,R$ 1.190,Saúde,2023-09-17 17:15
2338,2611596798,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-72m2-venda-RS780000-id-2611596798/,"Apartamento com 3 Quartos à Venda, 72m²","Rua Catulo da Paixão Cearense - Saúde, São Paulo - SP",72,3 Quartos,1 Banheiro,2 Vagas,"Piscina
Mobiliado
Academia
Playground
Salão de festas
...",R$ 780.000,R$ 854,Saúde,2023-09-17 17:15
2339,2650371073,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-66m2-venda-RS480000-id-2650371073/,"Apartamento com 2 Quartos à Venda, 66m²","Saúde, São Paulo - SP",66,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Varanda
Área de serviço
...",R$ 480.000,R$ 631,Saúde,2023-09-17 17:15
2340,2649660570,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-156m2-venda-RS1400000-id-2649660570/,"Apartamento com 3 Quartos à Venda, 156m²","Rua Major Freire, 98 - Saúde, São Paulo - SP",156,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda",R$ 1.400.000,R$ 1.200,Saúde,2023-09-17 17:15
2341,2645261289,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-128m2-venda-RS1700000-id-2645261289/,"Apartamento com 3 Quartos à Venda, 128m²","Rua Doutor Nogueira Martins - Saúde, São Paulo - SP",128,3 Quartos,4 Banheiros,3 Vagas,"Piscina
Churrasqueira
Condomínio fechado
Academia
Espaço gourmet
...",R$ 1.700.000,R$ 1.300,Saúde,2023-09-17 17:15
2342,2567125202,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-81m2-venda-RS750000-id-2567125202/,"Apartamento com 3 Quartos à Venda, 81m²","Rua Vigário Albernaz, 421 - Saúde, São Paulo - SP",81,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Quadra poliesportiva
Interfone
...",R$ 750.000,R$ 780,Saúde,2023-09-17 17:15
2343,2544526906,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-65m2-venda-RS760000-id-2544526906/,"Apartamento com 2 Quartos à Venda, 65m²","Avenida Bosque da Saúde, 970 - Saúde, São Paulo - SP",65,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 760.000,R$ 550,Saúde,2023-09-17 17:15
2344,2628375228,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-135m2-venda-RS1750000-id-2628375228/,"Apartamento com 3 Quartos à Venda, 135m²","Rua General Chagas Santos - Saúde, São Paulo - SP",135,3 Quartos,3 Banheiros,4 Vagas,"Piscina
Churrasqueira
Elevador
Academia
Aceita animais
...",R$ 1.750.000,R$ 1.350,Saúde,2023-09-17 17:15
2345,2627163156,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-56m2-venda-RS630000-id-2627163156/,"Apartamento com 2 Quartos à Venda, 56m²","Rua Salvador de Edra, 3 - Saúde, São Paulo - SP",56,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Elevador
Academia
Garagem
Jardim
...",R$ 630.000,R$ 900,Saúde,2023-09-17 17:15
2346,2647215212,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-86m2-venda-RS889570-id-2647215212/,"Apartamento com 3 Quartos à Venda, 86m²","Avenida Senador Casimiro da Rocha, 100 - Saúde, São Paulo - SP",86,3 Quartos,2 Banheiros,1 Vaga,"Churrasqueira
Academia
Aceita animais
Salão de festas
Quadra poliesportiva
...",R$ 889.570,R$ 658,Saúde,2023-09-17 17:15
2347,2596994560,https://www.vivareal.com.br/imovel/apartamento-1-quartos-saude-zona-sul-sao-paulo-com-garagem-41m2-venda-RS456000-id-2596994560/,"Apartamento com Quarto à Venda, 41m²","Rua Caramuru, 1164 - Saúde, São Paulo - SP",41,1 Quarto,1 Banheiro,1 Vaga,,R$ 456.000,R$ 560,Saúde,2023-09-17 17:15
2348,2625752878,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-76m2-venda-RS970000-id-2625752878/,"Apartamento com 3 Quartos à Venda, 76m²","Rua Caramuru, 95 - Saúde, São Paulo - SP",76,3 Quartos,3 Banheiros,1 Vaga,"Cozinha
Varanda
Cinema",R$ 970.000,R$ 800,Saúde,2023-09-17 17:15
2349,2648621399,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-64m2-venda-RS599950-id-2648621399/,"Apartamento com 2 Quartos à Venda, 64m²","Rua dos Democratas, 571 - Saúde, São Paulo - SP",64,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 599.950,R$ 450,Saúde,2023-09-17 17:15
2350,2655563229,https://www.vivareal.com.br/imovel/apartamento-3-quartos-saude-zona-sul-sao-paulo-com-garagem-78m2-venda-RS1130000-id-2655563229/,"Apartamento com 3 Quartos à Venda, 78m²","Avenida Bosque da Saúde, 970 - Saúde, São Paulo - SP",78,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.130.000,R$ 570,Saúde,2023-09-17 17:15
2351,2651634856,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-100m2-venda-RS560000-id-2651634856/,"Apartamento com 2 Quartos à Venda, 100m²","Avenida do Cursino, 104 - Saúde, São Paulo - SP",100,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Condomínio fechado
Jardim
Salão de festas
Quadra poliesportiva
...",R$ 560.000,R$ 900,Saúde,2023-09-17 17:15
2352,2655379855,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-49m2-venda-RS390000-id-2655379855/,"Apartamento com 2 Quartos à Venda, 49m²","Rua Abagiba, 674 - Saúde, São Paulo - SP",49,2 Quartos,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Garagem
Playground
...",R$ 390.000,R$ 485,Saúde,2023-09-17 17:15
2353,2654103285,https://www.vivareal.com.br/imovel/apartamento-2-quartos-saude-zona-sul-sao-paulo-com-garagem-60m2-venda-RS610000-id-2654103285/,"Apartamento com 2 Quartos à Venda, 60m²","Rua Catulo da Paixão Cearense, 000 - Saúde, São Paulo - SP",60,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Academia
Espaço gourmet
Área de serviço
...",R$ 610.000,R$ 654,Saúde,2023-09-17 17:15
