,Unnamed: 0,id,url,header,address,amenities,crawler,crawled_at,Quarto,Banheiro,Garagem,condominio,preço,area_limpo,Churrasqueira,Escritório,Perto de hospitais,Área de lazer,Quadra poliesportiva,Quintal,Espaço gourmet,Sala de massagem,TV a cabo,Próximo a shopping,Sistema de alarme,Perto de shopping,Janela grande,Quadra de tênis,Varanda,Depósito,Salão de festas,Acesso para deficientes,Jardim,Condomínio fechado,Área de serviço,Zelador,Armário embutido,Box blindex,Academia,Varanda gourmet,Aquecimento,Perto de vias de acesso,Guarita blindada,Mais de um andar,Copa,Salão de jogos,Vista exterior,Vista para o mar,Elevador,Segurança 24h,Cozinha gourmet,Piscina infantil,Perto de escolas,Porcelanato,Espaço verde / Parque,Ar-condicionado,Cozinha americana,Circuito de segurança,Piscina,Recepção,Serviços públicos essenciais,Portaria 24h,Sala de jantar,Guarita,Sauna,Gerador elétrico,Móvel planejado,Coworking,Energia solar,...,Armário embutido no quarto,Piso frio,Cinema,Mobiliado,Bicicletário,Interfone,Conexão à internet,Aceita animais,Vigia,Playground,Sala de almoço,Piscina para adulto,Cozinha,Lavanderia,Pé direito alto,Closet,Armário na cozinha,Varanda fechada com vidro,Quadra de squash,Dependência de empregados,Arvorismo,Perto de transporte público,Portão eletrônico
38,42,2642867325,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-47m2-venda-RS639990-id-2642867325/,"Apartamento com Quarto à Venda, 47m²","Rua Major Quedinho, 224 - Bela Vista, São Paulo - SP","Ar-condicionado, Área de serviço, Playground, Salão de festas, Quadra poliesportiva, ...",bela_vista,2023-07-15 15:47:00,1,2,0,650.0,639990,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39,43,2616553198,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-50m2-venda-RS260000-id-2616553198/,"Apartamento com Quarto à Venda, 50m²","Rua Genebra - Bela Vista, São Paulo - SP",Interfone,bela_vista,2023-07-15 15:47:00,1,1,0,582.0,260000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,45,2636254761,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bela-vista-centro-sao-paulo-com-garagem-300m2-venda-RS2200000-id-2636254761/,Apartamento com 4 Quartos para Venda/Aluguel 300m²,"Rua Cincinato Braga - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:47:00,4,3,0,3600.0,2200000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,46,2583324035,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-200m2-venda-RS1800000-id-2583324035/,"Apartamento com 3 Quartos à Venda, 200m²","Rua dos Franceses, 174 - Bela Vista, São Paulo - SP","Garagem, Área de serviço, Perto de vias de acesso, Perto de escolas, Perto de hospitais, ...",bela_vista,2023-07-15 15:47:00,3,3,1,1500.0,1800000,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,47,2643044221,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-181m2-venda-RS1399000-id-2643044221/,"Apartamento com 3 Quartos à Venda, 181m²","Rua Treze de Maio - Bela Vista, Vera Cruz - SP",Condomínio fechado,bela_vista,2023-07-15 15:47:00,3,4,0,1533.0,1399000,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,48,2568902621,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-35m2-venda-RS480000-id-2568902621/,"Apartamento com Quarto à Venda, 35m²","Rua Augusta, 561 - Bela Vista, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Academia, ...",bela_vista,2023-07-15 15:47:00,1,1,0,700.0,480000,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,49,2614692003,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-66m2-venda-RS1300000-id-2614692003/,"Apartamento com Quarto à Venda, 66m²","Rua Itararé, 168 - Bela Vista, São Paulo - SP","Piscina, Churrasqueira, Academia, Jardim, Playground, ...",bela_vista,2023-07-15 15:47:00,1,2,0,700.0,1300000,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,50,2638672787,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-137m2-venda-RS1249990-id-2638672787/,"Apartamento com 3 Quartos à Venda, 137m²","Rua São Carlos do Pinhal, 582 - Bela Vista, São Paulo - SP","Salão de jogos, Salão de festas, Área de serviço",bela_vista,2023-07-15 15:47:00,3,3,0,1200.0,1249990,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,51,2567403014,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-120m2-venda-RS950000-id-2567403014/,"Apartamento com 3 Quartos à Venda, 120m²","Avenida Brigadeiro Luís Antônio - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:47:00,3,1,0,950.0,950000,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,52,2625668981,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-65m2-venda-RS744760-id-2625668981/,"Apartamento com 2 Quartos à Venda, 65m²","Rua Aguiar de Barros, 100 - Bela Vista, São Paulo - SP","Academia, Aceita animais, Playground, Salão de festas, Depósito, ...",bela_vista,2023-07-15 15:47:00,2,2,0,526.0,744760,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,53,2593298526,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-53m2-venda-RS310000-id-2593298526/,"Apartamento com Quarto à Venda, 53m²","Rua Manoel Dutra - Bela Vista, São Paulo - SP","Mobiliado, Aceita animais, Área de serviço, Janela grande, Pé direito alto, ...",bela_vista,2023-07-15 15:47:00,1,1,0,150.0,310000,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,54,2624012045,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-145m2-venda-RS1500000-id-2624012045/,"Apartamento com 3 Quartos à Venda, 145m²","Bela Vista, São Paulo - SP","Elevador, Academia, Jardim, Playground, Salão de festas, ...",bela_vista,2023-07-15 15:47:00,3,3,0,2057.0,1500000,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,55,2530936997,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-76m2-venda-RS1450080-id-2530936997/,"Apartamento com 2 Quartos à Venda, 76m²","Alameda Joaquim Eugênio de Lima, 113 - Bela Vista, São Paulo - SP","Piscina, Churrasqueira, Academia, Espaço gourmet, Playground, ...",bela_vista,2023-07-15 15:47:00,2,2,0,844.0,1450080,76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,56,2636154560,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-50m2-venda-RS680000-id-2636154560/,"Apartamento com 2 Quartos à Venda, 50m²","Rua Santo Antônio - Bela Vista, São Paulo - SP","Piscina, Churrasqueira, Varanda, Academia, Aceita animais, ...",bela_vista,2023-07-15 15:47:00,2,1,0,580.0,680000,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,57,2639494063,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-210m2-venda-RS1900000-id-2639494063/,"Apartamento com 3 Quartos à Venda, 210m²","Bela Vista, São Paulo - SP",Piscina,bela_vista,2023-07-15 15:47:00,3,5,0,2720.0,1900000,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,58,2642851270,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-145m2-venda-RS1050000-id-2642851270/,"Apartamento com 3 Quartos à Venda, 145m²","Rua Treze de Maio - Bela Vista, São Paulo - SP",Condomínio fechado,bela_vista,2023-07-15 15:47:00,3,2,0,1200.0,1050000,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,59,2532282497,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-52m2-venda-RS560000-id-2532282497/,"Apartamento com 2 Quartos à Venda, 52m²","Bela Vista, São Paulo - SP","Churrasqueira, Cozinha",bela_vista,2023-07-15 15:47:00,2,1,0,550.0,560000,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55,60,2642860084,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-42m2-venda-RS434550-id-2642860084/,"Apartamento com 2 Quartos à Venda, 42m²","Rua Herculano de Freitas, 100 - Bela Vista, São Paulo - SP",Aceita animais,bela_vista,2023-07-15 15:47:00,2,1,0,350.0,434550,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,61,2529139371,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-46m2-venda-RS591049-id-2529139371/,"Apartamento com Quarto à Venda, 46m²","Bela Vista, São Paulo - SP",Área de serviço,bela_vista,2023-07-15 15:47:00,1,1,0,474.0,591049,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,62,2597796636,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-56m2-venda-RS550000-id-2597796636/,"Apartamento com Quarto à Venda, 56m²","Rua Sílvia, 146 - Bela Vista, São Paulo - SP","Condomínio fechado, Portão eletrônico, Portaria 24h",bela_vista,2023-07-15 15:47:00,1,1,0,460.0,550000,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,63,92708239,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-79m2-venda-RS555000-id-92708239/,"Apartamento com Quarto à Venda, 79m²","Bela Vista, São Paulo - SP",Elevador,bela_vista,2023-07-15 15:47:00,1,1,0,525.0,555000,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,64,2640790595,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-219m2-venda-RS1959980-id-2640790595/,"Apartamento com 3 Quartos à Venda, 219m²","Alameda Joaquim Eugênio de Lima, 130 - Bela Vista, São Paulo - SP",Área de serviço,bela_vista,2023-07-15 15:47:00,3,4,0,2600.0,1959980,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,65,2635145308,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-33m2-venda-RS700000-id-2635145308/,"Apartamento com Quarto à Venda, 33m²","Rua Artur Prado - Bela Vista, São Paulo - SP","Cozinha, Área de serviço",bela_vista,2023-07-15 15:47:00,1,1,0,600.0,700000,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61,66,2588775842,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-62m2-venda-RS620000-id-2588775842/,"Apartamento com 2 Quartos à Venda, 62m²","Rua Manoel Dutra - Bela Vista, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Academia, ...",bela_vista,2023-07-15 15:47:00,2,1,0,750.0,620000,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,67,2639565428,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-110m2-venda-RS1499970-id-2639565428/,"Apartamento com 3 Quartos à Venda, 110m²","Vila Pamplona, 237 - Bela Vista, São Paulo - SP","Quadra poliesportiva, Salão de jogos, Salão de festas, Área de serviço",bela_vista,2023-07-15 15:47:00,3,3,0,1030.0,1499970,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,68,2642682289,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-52m2-venda-RS739970-id-2642682289/,"Apartamento com Quarto à Venda, 52m²","Rua Artur Prado, 341 - Bela Vista, São Paulo - SP","Playground, Ar-condicionado, Salão de festas, Área de serviço",bela_vista,2023-07-15 15:47:00,1,1,0,800.0,739970,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,69,2608062178,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-98m2-venda-RS499000-id-2608062178/,"Apartamento com 2 Quartos à Venda, 98m²","Avenida Nove de Julho - Bela Vista, São Paulo - SP","Área de serviço, Perto de vias de acesso, Perto de escolas, Perto de hospitais, Perto de shopping, ...",bela_vista,2023-07-15 15:47:00,2,2,0,450.0,499000,98,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,70,2591921182,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-78m2-venda-RS460000-id-2591921182/,Apartamento com 2 Quartos à Venda/Aluguel 78m²,"Avenida Brigadeiro Luís Antônio - Bela Vista, São Paulo - SP","Elevador, Portão eletrônico, Portaria 24h, Aceita animais",bela_vista,2023-07-15 15:47:00,2,2,0,700.0,460000,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,71,2643855430,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-48m2-venda-RS520000-id-2643855430/,"Apartamento com Quarto à Venda, 48m²","Rua Major Quedinho - Bela Vista, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Varanda, ...",bela_vista,2023-07-15 15:47:00,1,2,0,770.0,520000,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,72,2641067748,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-235m2-venda-RS3350000-id-2641067748/,"Apartamento com 3 Quartos à Venda, 235m²","Alameda Rio Claro, 179 - Bela Vista, São Paulo - SP","Jardim, Área de serviço",bela_vista,2023-07-15 15:47:00,3,3,0,2907.0,3350000,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,73,2639565428,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bela-vista-centro-sao-paulo-com-garagem-110m2-venda-RS1499970-id-2639565428/,"Apartamento com 3 Quartos à Venda, 110m²","Vila Pamplona, 237 - Bela Vista, São Paulo - SP","Quadra poliesportiva, Salão de jogos, Salão de festas, Área de serviço",bela_vista,2023-07-15 15:47:00,3,3,0,1030.0,1499970,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,74,2642682289,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-52m2-venda-RS739970-id-2642682289/,"Apartamento com Quarto à Venda, 52m²","Rua Artur Prado, 341 - Bela Vista, São Paulo - SP","Playground, Ar-condicionado, Salão de festas, Área de serviço",bela_vista,2023-07-15 15:47:00,1,1,0,800.0,739970,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,75,2608062178,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-98m2-venda-RS499000-id-2608062178/,"Apartamento com 2 Quartos à Venda, 98m²","Avenida Nove de Julho - Bela Vista, São Paulo - SP","Área de serviço, Perto de vias de acesso, Perto de escolas, Perto de hospitais, Perto de shopping, ...",bela_vista,2023-07-15 15:47:00,2,2,0,450.0,499000,98,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,76,2591921182,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-78m2-venda-RS460000-id-2591921182/,Apartamento com 2 Quartos à Venda/Aluguel 78m²,"Avenida Brigadeiro Luís Antônio - Bela Vista, São Paulo - SP","Elevador, Portão eletrônico, Portaria 24h, Aceita animais",bela_vista,2023-07-15 15:47:00,2,2,0,700.0,460000,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,77,2643855430,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-48m2-venda-RS520000-id-2643855430/,"Apartamento com Quarto à Venda, 48m²","Rua Major Quedinho - Bela Vista, São Paulo - SP","Piscina, Churrasqueira, Elevador, Condomínio fechado, Varanda, ...",bela_vista,2023-07-15 15:47:00,1,2,0,770.0,520000,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,78,2577944630,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bela-vista-centro-sao-paulo-com-garagem-73m2-venda-RS850000-id-2577944630/,"Apartamento com 2 Quartos à Venda, 73m²","Rua Bela Cintra - Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:47:00,2,3,0,1320.0,850000,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,79,2630324897,https://www.vivareal.com.br/imovel/apartamento-1-quartos-bela-vista-centro-sao-paulo-com-garagem-51m2-venda-RS1200000-id-2630324897/,"Apartamento com Quarto à Venda, 51m²","Bela Vista, São Paulo - SP",,bela_vista,2023-07-15 15:47:00,1,1,0,650.0,1200000,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,80,2616984044,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bela-vista-centro-sao-paulo-com-garagem-314m2-venda-RS2800000-id-2616984044/,"Apartamento com 4 Quartos à Venda, 314m²","Alameda Joaquim Eugênio de Lima - Bela Vista, São Paulo - SP",Aceita animais,bela_vista,2023-07-15 15:47:00,4,3,0,3500.0,2800000,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
